protein,organism,ref,abbrv,chains,Ala,Cys,Asp,Glu,Phe,Gly,His,Ile,Lys,Leu,Met,Asn,Pro,Gln,Arg,Ser,Thr,Val,Trp,Tyr
metaproteome,177_2A_1_Run1.Baseline,MLL+17,NA,102061.29572897,3696667.42632492,530044.441197594,2332094.19961771,2938349.92884984,1581456.19111904,3291752.32219753,708368.287275189,2609247.84400904,3090060.74740402,3346179.09837059,1197467.94090583,2028215.14493746,1554496.15716177,1440979.70586079,1749233.80188602,2247416.7432482,2261649.92191848,2961703.8561735,401462.784436066,1409745.18355927
metaproteome,177_3A_1_Run1.LRS,MLL+17,NA,97738.1696381238,3587494.61496344,482969.120926853,2297786.50895724,2980704.45627657,1362970.66494248,3053945.73064939,704049.152768183,2568652.77199943,3030594.38150453,3140569.53785652,1121288.81294855,1854015.9133063,1475594.38504982,1421252.71151105,1779696.76680968,2091094.84201308,2188019.83217552,2887744.94401364,303621.023170904,1270574.92073215
metaproteome,177_4A_1_Run1.HRS,MLL+17,NA,98934.1996723186,3869716.05685597,586551.313649131,2526059.20014447,3136490.68558306,1503835.49518554,3339165.62010867,759544.85018264,2707849.41684977,3161527.91595989,3276885.51903039,1281916.96921632,1931237.00409472,1624844.09652408,1446735.22294397,1782842.15376526,2106301.10645442,2311873.61917359,3080352.47910463,331255.63075069,1369547.6548987
metaproteome,202_2A_1_Run1.Baseline,MLL+17,NA,102954.043541555,3503994.22192138,629427.879960584,2368298.92106842,2660423.01142629,1458003.82898188,3323039.78161231,686463.384233801,2412688.23331135,2867254.03488428,2992000.17719231,1081610.24743775,1959614.83949355,1583908.55099454,1287918.43725784,1647947.08047397,2244105.06781451,2290882.72338925,2941474.31990362,452420.465424937,1323036.65724566
metaproteome,202_3A_1_Run1.LRS,MLL+17,NA,101986.35110079,3640969.22668025,523686.05802013,2343164.87227315,2781425.0611617,1382086.96524301,3160981.78633128,620019.818251382,2486184.47346426,2959193.34448053,2986807.55841704,1140649.92337852,1880968.34144328,1496216.66398879,1246203.50857491,1601173.47506017,2154854.13818963,2258188.26006714,2920827.13830285,375724.630647702,1329916.16659479
metaproteome,202_4A_Run1.HRS,MLL+17,NA,92113.6574199388,3517932.34311399,586874.003202163,2226671.38025652,2801470.29453334,1355345.39441713,3045945.88443375,671977.53234713,2330305.54689606,2739303.94122325,3062192.73711568,1062171.38549876,1788463.11480676,1562944.06757521,1335315.81150352,1631086.6380128,2150283.85753158,2232691.99385978,2853212.50583042,416908.491839695,1284219.98279426
metaproteome,208_2A_2_Run1.Baseline,MLL+17,NA,92410.3528462441,2862027.13122233,370082.638395438,1793717.84338035,2314639.7409205,1065317.07203683,2412827.84535636,544736.544867931,1926328.62137446,2458533.15802158,2348690.85489098,925573.511081504,1350570.33429997,1138093.98404126,1018183.57720617,1389903.40003516,1486655.1944396,1692111.39073713,2323784.75127416,208878.027876027,931931.824526992
metaproteome,208_3A_1_Run1.HRS,MLL+17,NA,95162.03258126,3077405.69332321,370380.704626067,1835005.09550936,2411471.38438565,991535.232573994,2457847.88791045,495093.941424959,1969828.4532171,2495351.13862532,2337457.6392735,939211.134894294,1315865.09141801,1120509.90348652,1005026.091213,1360027.75361564,1480273.85003689,1768565.65495697,2410881.09684546,181239.318955825,887989.222951392
metaproteome,208_4A_2_Run1.LRS,MLL+17,NA,94311.3042624601,3358223.03951651,468596.247975176,2148415.67722504,2767432.3183468,1256200.74611316,2845636.81438753,620270.628509591,2288366.81100862,2769561.02625533,2782121.64777408,1091735.03029836,1592688.46838881,1387523.35119304,1197312.30331649,1565057.59076441,1792518.95227618,2014383.43030447,2714150.71790102,277184.326670307,1145087.17272162
metaproteome,223_2A_1_Run1.Baseline,MLL+17,NA,105735.37495115,4085421.44851508,684599.924763454,2541881.16999538,3490899.31599762,1691287.29605289,3476969.77918917,786425.890529621,2788950.02802364,3440907.47405423,3825126.6022701,1217211.59447811,2207173.36728782,1826258.01622178,1726976.06765716,2024607.9475422,2613041.12085597,2631411.35483234,3262913.3068853,442481.292651244,1521122.82687132
metaproteome,223_3A_1_Run1.HRS,MLL+17,NA,105818.067841055,4093752.91928836,610799.890598128,2623697.08876496,3583390.32183552,1753670.97180301,3522447.5123337,794217.874855957,2874118.80324686,3573861.08776048,3870923.85195691,1257190.25540653,2377800.5741675,1801666.56180707,1750927.38064333,2090269.91992783,2735911.11754849,2669006.60524372,3263783.52084588,514016.405176497,1655318.6929038
metaproteome,223_4A_Run1.LRS,MLL+17,NA,106518.309735402,5635338.22013178,840127.331132533,3556185.7199958,6106301.31817616,2210924.80147299,4382963.80384847,1117513.24936507,3945042.33262832,5561918.04926382,5633298.2732062,1596349.43986816,2944934.92054265,2581417.7567478,2845532.99322396,3227999.60994638,3890934.11876998,3851297.12300056,4565118.65921962,625943.930687353,2002921.88887529
